,company,title,areas,value,value_trans,z_by_company
1660801,Precious Shipping Public Company Limited,Evaluating the long-term operational performance of a large-scale inland terminal: A discrete event simulation-based modeling approach,['Multidisciplinary'],0.35967469215393066,2.689841868131282,3.7421462693010614
1661996,Jaymart Group Holdings Public Company Limited,Social Commerce's Operation Activities Patterns in Thailand,['Computer Science Applications'],0.40708279609680176,2.9396326770551884,3.1638886275963127
1663066,Jaymart Group Holdings Public Company Limited,THE INFLUENCE OF CORPORATE IMAGE AND MARKETING MIX ON CONSUMER MOTIVES: AN EMPIRICAL STUDY OF MK RESTAURANTS,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.3885045647621155,2.845042430078221,3.0661540252394563
1664414,Jaymart Group Holdings Public Company Limited,The study of the local community products (OTOP) website characteristics toward buyer decision using eye tracking,"['Computer Networks and Communications', 'Computer Science Applications', 'Hardware and Architecture', 'Safety, Risk, Reliability and Quality']",0.4002145528793335,2.905138228845053,3.1282475199020103
1666667,Jaymart Group Holdings Public Company Limited,Development of Green Supermarket Evaluation Model Based on Green Process and Green Output—Case of Bangkok City,"['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']",0.3906858563423157,2.8563616297985286,3.077849496168203
1667208,Jaymart Group Holdings Public Company Limited,Service marketing mix and service value: A way to increase customer satisfaction,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.38200104236602783,2.810948782623459,3.0309270416615686
1669467,Jaymart Group Holdings Public Company Limited,"Barriers and Factors Affecting the E-Commerce Sustainability of Thai Micro-, Small- and Medium-Sized Enterprises (MSMEs)","['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']",0.41373732686042786,2.972535822112968,3.1978855342678334
1670122,Jaymart Group Holdings Public Company Limited,Assessment potential of community enterprises to enhance their sustainable competitive advantage in Thailand,"['Business, Management and Accounting (all)']",0.3936995565891266,2.87190576376068,3.0939103459949564
1674411,Jaymart Group Holdings Public Company Limited,Collaborative cassava-chip supply chain mobile application in Thailand,"['Computer Science Applications', 'Computer Networks and Communications']",0.41121792793273926,2.960138028032511,3.185075614500411
1674602,Jaymart Group Holdings Public Company Limited,Measuring Smiling Curves in Community Enterprises: Evidence from the One Tambon One Product Entrepreneurship Programme in Border Thailand,['Business and International Management'],0.42872971296310425,3.0448497752986388,3.2726033374804073
1674615,Jaymart Group Holdings Public Company Limited,Determination of Factors in Cultural Dimensions and SERVQUAL Model Affecting the Corporate Image of Pharmacy Retail Stores,"['Management Information Systems', 'Finance', 'Economics and Econometrics']",0.3811495900154114,2.806446507276499,3.0262751023253345
1675657,Jaymart Group Holdings Public Company Limited,Examining the mediating role supply chain identity salience in the relationship between its antecedents and supply chain social capital: A case of thai manufacturing firms,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.3870716691017151,2.8375753112646085,3.058438685536648
1675917,Jaymart Group Holdings Public Company Limited,E-commerce competence assessment mobile application development for SMEs in Thailand,"['Computer Science Applications', 'Computer Networks and Communications']",0.38888493180274963,2.847020398109825,3.0681977445997672
1676370,Jaymart Group Holdings Public Company Limited,Can social capital dimensions optimize operational performance? - Mediating role of supply chain collaboration,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.37655991315841675,2.782021268130805,3.0010379228943855
1676855,Jaymart Group Holdings Public Company Limited,What drives an innovative behaviour of sustainable community-based enterprises? Insights from a qualitative case study,"['Engineering (all)', 'Management of Technology and Innovation']",0.3776848018169403,2.788032150683009,3.007248618339514
1677672,Jaymart Group Holdings Public Company Limited,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,"['Business and International Management', 'Economics, Econometrics and Finance (miscellaneous)', 'Strategy and Management']",0.4071486294269562,2.939960667439155,3.16422752098943
1678142,Jaymart Group Holdings Public Company Limited,Does proactive logistics management enhance business management? Czy proaktywne zarządzanie logistyką wzmacnia zarządzanie biznesem?,"['Business and International Management', 'Strategy and Management', 'Organizational Behavior and Human Resource Management']",0.3818023204803467,2.809898795664155,3.0298421511868403
1678429,Jaymart Group Holdings Public Company Limited,The Impact of Wisdom and Pharmaceutical Care on the Corporate Identity of Thai Pharmacy Retail Stores,"['Management Information Systems', 'Finance', 'Economics and Econometrics']",0.4291645884513855,3.0469106334589924,3.274732702391201
1678442,Jaymart Group Holdings Public Company Limited,Going from attitude to action: Analyzing how the orientations of sustainable food businesses influence their business strategies,"['Business and International Management', 'Geography, Planning and Development', 'Strategy and Management', 'Management, Monitoring, Policy and Law']",0.37851881980895996,2.7924784681033707,3.011842739603805
1723076,R&B Food Supply Public Company Limited,Promoting healthy foods in healthcare system in Thailand,"['Public Health, Environmental and Occupational Health']",0.42075294256210327,3.0066835832051093,3.127556545496773
1732336,R&B Food Supply Public Company Limited,Consumers’ perceptions towards Thai rice: A cross-cultural comparison between easterners and westerners,"['Food Science', 'Business, Management and Accounting (miscellaneous)']",0.41443872451782227,2.9759745881419515,3.0980421788138544
1736675,R&B Food Supply Public Company Limited,Identification and validation of decision factors for selecting smart food packaging technology: A case of thailand’s food industry,['Psychology (all)'],0.4192044138908386,2.99919344343517,3.1203577839866146
1748939,Forth Corporation Public Company Limited,The Development of Machineries and Technologies to Support Digital Transformation,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.4165383577346802,2.9862354756546496,3.3937091328447835
1760830,The ONE Enterprise Public Company Limited,BUSINESS SUCCESS FOR SUSTAINABILITY INDICATOR DEVELOPMENT OF ONE TAMBON ONE PRODUCE†,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.3792905807495117,2.796585099151094,3.224833600985755
1760844,The ONE Enterprise Public Company Limited,CROSS-CULTURAL COMPETENCE - A CRUCIAL FACTOR THAT AFFECTS CHINESE CORPORATIONS’ BUSINESS PERFORMANCE IN THE EASTERN SPECIAL DEVELOPMENT ZONE OF THAILAND,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.3500414192676544,2.6355640367983293,3.062282715826161
1760964,The ONE Enterprise Public Company Limited,Effect of organisational communication and culture on employee motivation and its impact on employee performance,"['Business, Management and Accounting (all)', 'Arts and Humanities (all)', 'Social Sciences (all)', 'Economics, Econometrics and Finance (all)']",0.3737209141254425,2.7667797647173997,3.194745093160235
1761226,The ONE Enterprise Public Company Limited,"Mapping the Thai Entrepreneurial Ecosystem: Constraints, Trends, Entrepreneurial Intention and Initiative",['Physics and Astronomy (all)'],0.3566216230392456,2.6727751403572664,3.0998473532275654
1762160,The ONE Enterprise Public Company Limited,The study of public organization's intention to use an open government data assessment application: Testing with an applicable TAM,"['Computer Networks and Communications', 'Computer Science Applications', 'Hardware and Architecture', 'Safety, Risk, Reliability and Quality']",0.33987343311309814,2.57689107318263,3.003052314341328
1762830,The ONE Enterprise Public Company Limited,Conceptualizing brand orientation in non-profit contexts: A new perspective,['Social Sciences (all)'],0.35617968440055847,2.670294340367948,3.097342983747726
